Set,Bonafide Or Spoof,Language,Singer,Title,Model,Url
T02,bonafide,Mandarin,Li_Jian,李健-心升明月 (2012年旅游卫视频道主题曲)(标清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=15&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-Feeling Good(超清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=18&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-传奇 (《李春天的春天》电视剧主题曲)(高清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=7&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-春风十里不如你 (《春风十里不如你》电视剧主题曲)(高清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=14&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-当你老了 母亲节纪念沙画(超清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=5&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-城市之光 (《心理罪之城市之光》电影回归版主题曲)(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=11&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-爱的四季 - 感恩母亲节沙画(高清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=12&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-贝加尔湖畔 (《无心法师》网络剧插曲)(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=4&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-故乡山川,N/A,https://www.bilibili.com/video/BV1sW411E72N/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-风吹麦浪 (《女人的战争》电视剧片尾曲)(标清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=16&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-美若黎明(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=6&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-一往情深的恋人(标清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=28&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-如果可以 (《搜索》电影主题曲)(高清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=26&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-向往 (第二版) (《女人的战争》电视剧片头曲-《闪闪发亮》电视剧片尾曲)(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=8&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-爱出色 (《爱出色》电影主题曲)(标清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=13&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,【李健】袖手旁观【我是歌手】,N/A,https://www.bilibili.com/video/BV1Dt411w7qg/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-深海之寻(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=23&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-抚仙湖 (《大唐女将樊梨花》电视剧片尾曲)(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=9&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-故乡 (《小偷家族》电影宣传曲)(超清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=22&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健线上演唱《水流众生》，配上藏腔太好听了，犹如一次心灵洗礼,N/A,https://www.bilibili.com/video/BV1Xa41137wr/?spm_id_from=333.788.recommend_more_video.1&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健 - MV - 官方版合集 持续更新,N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-异乡人(高清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=30&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-懂得(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=2&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-等我遇见你 (《北京遇上西雅图之不二情书》电影主题曲)(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=20&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-为你而来 (《爱的妇产科》电视剧片尾曲)(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=17&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-假如爱有天意 (《太平轮•彼岸》电影推广曲)(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=10&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-你一言我一语 (《一句顶一万句》电影主题曲)(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=25&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-一念一生 (电视剧《庆余年》主题曲)(蓝光),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=3&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Li_Jian,李健-等待黎明 (《百团大战》电影主题曲)(超清),N/A,https://www.bilibili.com/video/BV1GS4y1Y7u7?p=19&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】水星记,unknown,https://www.bilibili.com/video/BV1jP411C7oP/?spm_id_from=333.788.recommend_more_video.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】稻香,unknown,https://www.bilibili.com/video/BV1o841117cx/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】十年（cover.陈奕迅）,unknown,https://www.bilibili.com/video/BV11X4y177uE/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】这世界那么多人【莫文蔚】,unknown,https://www.bilibili.com/video/BV13h4y1b7vf/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】那些年（cover.胡夏）,unknown,https://www.bilibili.com/video/BV1b84y1o7Y2/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】我记得【赵雷】 我来给ai李健伴唱,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1Sc411P7uY/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619
T02,spoof,Mandarin,Li_Jian,【AI李健】爱情,unknown,https://www.bilibili.com/video/BV1ax4y1d7bn/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,「 AI 翻唱 」李健 - 《离人》,unknown,https://www.bilibili.com/video/BV1684y1M7fC/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】如愿【王菲】,sovits,https://www.bilibili.com/video/BV1bX4y1y7v1/?spm_id_from=333.337.search-card.all.click
T02,spoof,Mandarin,Li_Jian,【AI李健】礼物,unknown,https://www.bilibili.com/video/BV1cP411t7cN/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】每一次想你,unknown,https://www.bilibili.com/video/BV1DF411Z7qJ/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】蓝莲花,unknown,https://www.bilibili.com/video/BV1xX4y1E7r7/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】唯一 【告五人】,unknown,https://www.bilibili.com/video/BV1ns4y1X7ex/?spm_id_from=333.788.recommend_more_video.1&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,AI李健《如愿》cover 王菲,unknown,https://www.bilibili.com/video/BV1AP411Q7Tr/?spm_id_from=333.788.recommend_more_video.6&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Mandarin,Li_Jian,【AI李健】曾经是情侣,unknown,https://www.bilibili.com/video/BV1Xx4y197E4/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung -《大傻》Official MV,N/A,https://www.youtube.com/watch?v=xAyAc3V2DUo&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=97
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung - 少女的祈禱 (Official Music Video),N/A,https://www.youtube.com/watch?v=CvKvXNiXQZc&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=28
T02,bonafide,Cantonese,Miriam_Yeung,Xiang Zuo Zou Xiang You Zou (Live),N/A,https://www.youtube.com/watch?v=VpCOK6jUiIw&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=137
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung -《烈女》Official MV,N/A,https://www.youtube.com/watch?v=iCp3yL-Q6nM&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=13
T02,bonafide,Cantonese,Miriam_Yeung,"楊千嬅 Miriam - 無雙 (劇集 ""三個女人一個「因」"" 主題曲) Official MV",N/A,https://www.youtube.com/watch?v=Zmr5gWFD5Rk&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=35
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung - 再見二丁目 (Official Music Video),N/A,https://www.youtube.com/watch?v=uhxS1iMfVvw&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=11
T02,bonafide,Cantonese,Miriam_Yeung,Miriam Yeung - 楊千嬅 -《姊妹》MV,N/A,https://www.youtube.com/watch?v=TEiNvQtA8og&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=22
T02,bonafide,Cantonese,Miriam_Yeung,Miriam Yeung - 楊千嬅 -《假如讓我說下去》MV,N/A,https://www.youtube.com/watch?v=n2cB8kHA7No&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=7
T02,bonafide,Cantonese,Miriam_Yeung,原來過得很快樂,N/A,https://www.youtube.com/watch?v=e6cgCK69i1Y&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=39
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung - 冰點 (Official Music Video),N/A,https://www.youtube.com/watch?v=C4Kg-R5JY4U&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=79
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung -《煉金術》Official MV（電影《煎釀叄寶》主題曲）,N/A,https://www.youtube.com/watch?v=y87LmH8OkRU&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=12
T02,bonafide,Mandarin,Miriam_Yeung,A Maiden's Prayer,N/A,https://www.youtube.com/watch?v=UiLmSS418Go&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=4
T02,bonafide,Cantonese,Miriam_Yeung,Kissing Everywhere,N/A,https://www.youtube.com/watch?v=m_XGVZgJ60Q&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=3
T02,bonafide,Cantonese,Miriam_Yeung,Fei Nu Zheng Zhuan,N/A,https://www.youtube.com/watch?v=8fUW3SLRzS0&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=8
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung - 有發生過 (Official Music Video),N/A,https://www.youtube.com/watch?v=4EuoPKIBOOA&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=53
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung - 來生舞 (歌詞版) [Official] [官方],N/A,https://www.youtube.com/watch?v=v0LOssvopnI&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=122
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung《你會愛的人》[Official MV],N/A,https://www.youtube.com/watch?v=FU88c18Mlos&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=96
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 - 小城大事,N/A,https://www.youtube.com/watch?v=b9OfkOtKTVM&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=5
T02,bonafide,Cantonese,Miriam_Yeung,"楊千嬅 - 嫁給愛情 (劇集 ""多功能老婆"" 主題曲) Official MV",N/A,https://www.youtube.com/watch?v=grh0bKLUxyk&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=10
T02,bonafide,Cantonese,Miriam_Yeung,Miriam Yeung - 楊千嬅 -《Miriam Yeung》MV,N/A,https://www.youtube.com/watch?v=33zOkV1ey84&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=23
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung -《處處吻》Official MV,N/A,https://www.youtube.com/watch?v=ZMGJEOnuVDw&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=6
T02,bonafide,Cantonese,Miriam_Yeung,Miriam Yeung - 楊千嬅 -《一千零一個》MV,N/A,https://www.youtube.com/watch?v=TYu7Q0Hc2MI&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=34
T02,bonafide,Cantonese,Miriam_Yeung,Miriam Yeung - 楊千嬅 -《可惜我是水瓶座》MV,N/A,https://www.youtube.com/watch?v=Fz0erNNpTGQ
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung - 愛人 (Official Music Video),N/A,https://www.youtube.com/watch?v=3VjzDB0MRo8&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=49
T02,bonafide,Mandarin,Miriam_Yeung,楊千嬅 Miriam Yeung -《大城大事》(國）Official MV（粵：小城大事）,N/A,https://www.youtube.com/watch?v=4PXb73v5I0c&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=46
T02,bonafide,Cantonese,Miriam_Yeung,Yung,N/A,https://www.youtube.com/watch?v=OVq640Vgsbk&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=9
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung - 剛剛好 MV [Official] [官方],N/A,https://www.youtube.com/watch?v=0_gSlGY1VQo&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=61
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung -《小星星》Official MV,N/A,https://www.youtube.com/watch?v=1rPhXb-j2Pw&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=19
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung -《花與愛麗斯》Official MV,N/A,https://www.youtube.com/watch?v=_LkByglNWpo&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=123
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung -《小城大事》Official MV,N/A,https://www.youtube.com/watch?v=WJaufugjeSQ&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=15
T02,bonafide,Cantonese,Miriam_Yeung,Miriam Yeung - 楊千嬅 -《野孩子》MV,N/A,https://www.youtube.com/watch?v=ECfztqRvnNc&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=2
T02,bonafide,Cantonese,Miriam_Yeung,楊千嬅 Miriam Yeung - 最好的債 (歌詞版) [Official] [官方],N/A,https://www.youtube.com/watch?v=nG6WborlovE&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=21
T02,bonafide,Cantonese,Miriam_Yeung,Yi Ge Ren De Tong Hua,N/A,https://www.youtube.com/watch?v=AEZ2xHlyPLo&list=OLAK5uy_njSKJRlzfjLG6VJww7CJlor-qEdue-k8Y&index=57
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《如春娇》cover.刘莉旻 余春娇的故事,Sovits4.0,https://www.bilibili.com/video/BV1As4y117Td/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《杂技》cover.卫兰 然后我　假装潇洒对你偷欢偷不到妒忌花心痴心竟然同样不震撼你,Sovits4.0,https://www.bilibili.com/video/BV1oP411R7Hm/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《怯》cover.容祖儿 傻得我过分期求明天 以为你会在眼前,unknown,https://www.bilibili.com/video/BV1hs4y1Q7Qq/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《晚风心里吹》cover.阿梨粤 愿等你一辈子 真情留住你 梦里归家那一扇灯,Sovits4.0,https://www.bilibili.com/video/BV1T24y1M7eW/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《痴情司》有谁情痴得，不怕天地变,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1zs4y1v7qD/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《我的骄傲》cover.容祖儿,Sovits4.0,https://www.bilibili.com/video/BV1PW4y1R79B/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《慕容雪》cover.薛凯琪 我不是我 你转身一走苏州里的不是我,Sovits4.0,https://www.bilibili.com/video/BV1bs4y1T7t3/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《喜帖街》cover.谢安琪 就似这一区曾经称得上美满甲天下,unknown,https://www.bilibili.com/video/BV14W4y1D7k4/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《任我行》cover.陈奕迅,Sovits4.0,https://www.bilibili.com/video/BV1Hu411Y7w1/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《灰姑娘》cover.梁咏琪 若仇恨你 感觉很差无奈这灰姑娘绝不怕,Sovits4.0,https://www.bilibili.com/video/BV19a4y1u7TP/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《16号爱人》cover.容祖儿 我以前是冠军 怎会惯 做后备爱人,Sovits4.0,https://www.bilibili.com/video/BV17X4y1C7Ab/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《心之科学》cover.杨千嬅 情人不爱你 还不爱你 凭什么否定你月光 有人捞起 有人瞧不起,Sovits4.0,https://www.bilibili.com/video/BV1yz4y1b7H1/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《一格格》cover.卫兰 缠住吻住春风吹住我吗缠住吻住郁金香是你吗缠住吻住诗画歌颂爱吗拍逐幅逐幅恋爱定格,Sovits4.0,https://www.bilibili.com/video/BV1Sk4y1s7m2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《白玫瑰》cover.陈奕迅 怎么冷酷却仍然美丽 得不到的 从来矜贵身处劣势 如何不攻心计 流露敬畏试探你的法规,Sovits4.0,https://www.bilibili.com/video/BV1Qh4y1t78Q/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《富士山下》cover.陈奕迅 前尘硬化像石头 随缘地抛下便逃走,unknown,https://www.bilibili.com/video/BV1uk4y1T724/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《一丝不挂》cover.陈奕迅,Sovits4.0,https://www.bilibili.com/video/BV1kX4y1b7Ls/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《夏日倾情》cover.黎明,Sovits4.0,https://www.bilibili.com/video/BV1W14y1D7U9/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《最佳损友》故事的主角 来年陌生的是昨日最亲的某某,Sovits4.0,https://www.bilibili.com/video/BV1qP41117Hk/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《单车》cover.陈奕迅 难离难舍想抱紧些茫茫人生好像荒野,unknown,https://www.bilibili.com/video/BV1fN411S7UH/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《失忆蝴蝶》cover.陈奕迅,unknown,https://www.bilibili.com/video/BV1TM4y177qm/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《阿牛》cover.陈奕迅 他不要我再拾回旧好,Sovits4.0,https://www.bilibili.com/video/BV1bg4y1K7kx/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,spoof,Cantonese,Miriam_Yeung,【AI杨千嬅】《心淡》cover容祖儿,https://github.com/svc-develop-team/so-vits-svc,https://www.bilibili.com/video/BV1kz4y1v7uK/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Teresa_Teng,经典老歌《但愿人长久》，邓丽君美妙歌声，天籁之音，满满的回忆,N/A,https://www.bilibili.com/video/BV1R3411Q7Kb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Teresa_Teng,邓丽君老歌《往事只能回味》回味无穷最经典的舞曲,N/A,https://www.bilibili.com/video/BV1C34y177dB/?spm_id_from=333.788.recommend_more_video.5&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Teresa_Teng,【高音质】邓丽君 《甜蜜蜜》【1979】,N/A,https://www.bilibili.com/video/BV1ET4y1A7aq/?spm_id_from=333.788.recommend_more_video.-1&vd_source=bda8c28f9763524b2b9bd9962b1b4120
T02,bonafide,Mandarin,Teresa_Teng,邓丽君经典歌曲《我和你》，歌声甜美柔情，不知道听醉了多少人,N/A,https://www.bilibili.com/video/BV1Se4y1u7w5/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120
